"8167","lines ending with words with a capital letter and a vowel","( . * ) ( \ b ( [ <CAP> ] ) & ( [ <VOW> ] ) \ b )","p","p","p","p","p","n","n","n","n","n"
"8168","items with an uppercase letter preceding <M0> preceding a letter .","( [ <CAP> ] . * <M0> . * ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8169","lines starting with words with the string <M0> , zero or more times","( \ b ( <M0> ) * \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"8170","lines with the string 'dog or 7 or more of a vowel , lower-case letter , or string <M0>","( ( <M0> ) | ( ( [ <VOW> ] ) | ( [ <LOW> ] ) | ( <M0> ) ) ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"8171","lines containing containing only the string <M0> before a vowel","( . * <M0> . * ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8172","lines not containing a letter or a lower-case letter","~ ( ( [ <LET> ] ) | ( [ <LOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"8173","lines with a lower-case letter before number or capital letter","( [ <LOW> ] ) . * ( ( [ <NUM> ] ) & ( [ <CAP> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8174","lines containing words with a number or the string <M0>",". * \ b ( [ <NUM> ] ) | ( <M0> ) \ b . *","p","p","p","p","p","n","n","n","n","n"
"8175","lines without <M0> , a letter , or a capital letter","~ ( ( <M0> ) & ( [ <LET> ] ) & ( [ <CAP> ] ) )","p","p","p","p","p","n","n","n","n","n"
"8176","lines starting with a character and a lower-case letter , zero or more times","( ( . ) ( . * ) ) & ( ( [ <LOW> ] ) * )","p","p","p","p","p","n","n","n","n","n"
"8177","lines ending with the string <M0> , 6 or more times","( . * ) ( ( <M0> ) { 6 , } )","p","p","p","p","p","n","n","n","n","n"
"8178","lines that contain 3 letter words .",". * \ b [ <LET> ] { 3 } \ b . *","p","p","p","p","p","n","n","n","n","n"
"8179","lines starting with words containing only letters","( \ b [ <LET> ] \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"8180","lines containing words with the string <M0> followed by a capital letter",". * \ b <M0> . * [ <CAP> ] . * \ b . *","p","p","p","p","p","n","n","n","n","n"
"8181","lines should have the following : string <M0> a letter and string <M1>",". * ( [ <LET> ] ) & ( <M0> ) & ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"8182","lines with a lower-case letter and <M0> before a number","( ( [ <LOW> ] ) & ( <M0> ) ) . * ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8183","lines where a lower-case letter is preceded by a character no less than zero times","( . ) . * ( ( [ <LOW> ] ) * ) . *","p","p","p","p","p","n","n","n","n","n"
"8184","lines with a character before lower-case letter then string <M0>","( . ) . * ( [ <LOW> ] . * <M0> . * ) . *","p","p","p","p","p","n","n","n","n","n"
"8185","lines that open with words containing only a character","( \ b . \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"8186","lines not having a number or the string <M0>","~ ( ( [ <NUM> ] ) | ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
"8187","lines with 6 or more letters","( [ <LET> ] ) { 6 , }","p","p","p","p","p","n","n","n","n","n"
"8188","lines with a letter , 4 or more times before the string <M0>","( ( [ <LET> ] ) { 4 , } ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"8189","lines utilizing words starting with <M0> .",". * \ <M0> <M0> [ <LET> ] * \ <M0> . *","p","p","p","p","p","n","n","n","n","n"
"8190","lines with a capital letter and the string <M0> before the string <M1>","( ( [ <CAP> ] ) & ( <M0> ) ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"8191","lines containing the strings <M0> or <M1> , or a vowel that comes after a number","( ( <M0> ) | ( <M1> ) | ( [ <NUM> ] ) ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8192","lines with words with a number before a capital letter , 3 or more times","( \ b ( [ <NUM> ] ) . * ( [ <CAP> ] ) . * \ b ) { 3 , }","p","p","p","p","p","n","n","n","n","n"
"8193","lines with words that contain a capital letter at least once","( \ b . * [ <CAP> ] . * \ b ) +","p","p","p","p","p","n","n","n","n","n"
"8194","lines ending with a number or starting with the string <M0>","( ( . * ) ( [ <NUM> ] ) ) | ( ( <M0> ) ( . * ) )","p","p","p","p","p","n","n","n","n","n"
"8195","lines having the string <M0> , the string <M1> , and a lower-case letter before a capital letter","( ( <M0> ) & ( <M1> ) & ( [ <LOW> ] ) ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8196","lines with capital letter or letter before character","( ( [ <CAP> ] ) | ( [ <LET> ] ) ) . * ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"8197","lines with 7 or more of a letter or number","( ( [ <LET> ] ) | ( [ <NUM> ] ) ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"8198","lines with a lower-case letter before a vowel",". * [ <LOW> ] . * [ <VOW> ] . * . *","p","p","p","p","p","n","n","n","n","n"
"8199","lines starting with a vowel or a character at least once","( ( ( [ <VOW> ] ) | ( . ) ) + ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"8200","items with <M0> , <M1> , a letter , or a lower case letter","( . * [ <LET> ] . * ) | ( ( <M0> ) | ( [ <LOW> ] ) | ( <M1> ) )","p","p","p","p","p","n","n","n","n","n"
"8201","lines containing a character before the string <M0>","( . * . . * ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"8202","lines with a capital letter followed by a letter before a lower-case letter","( [ <CAP> ] . * [ <LET> ] . * ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8203","lines ending in a letter before string <M0>","( . * ( . * ) ( [ <LET> ] ) . * ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"8204","lines with a letter before capital letter and vowel","( [ <LET> ] ) . * ( ( [ <CAP> ] ) & ( [ <VOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8205","lines with a capital letter and a lower-case letter following it",". * [ <CAP> ] . * [ <LOW> ] . * . *","p","p","p","p","p","n","n","n","n","n"
"8206","lines ending with a vowel , a number , and a capital letter or the string <M0>","( . * ) ( ( ( [ <VOW> ] ) & ( [ <NUM> ] ) & ( [ <CAP> ] ) ) | ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
"8207","lines containing a character before a letter or <M0>",". * ( ( . ) . * ( [ <LET> ] ) . * ) | ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"8208","lines with a character , a capital letter , the string <M0> and a letter , in order","( ( . ) . * ( [ <CAP> ] ) . * ) & ( <M0> . * [ <LET> ] . * )","p","p","p","p","p","n","n","n","n","n"
"8209","lines with words with a vowel and string <M0> or <M1> or a letter","\ b ( [ <VOW> ] ) & ( ( <M0> ) | ( <M1> ) | ( [ <LET> ] ) ) \ b","p","p","p","p","p","n","n","n","n","n"
"8210","lines with number words","\ b . * [ <NUM> ] . * \ b","p","p","p","p","p","n","n","n","n","n"
"8211","lines not containing the string <M0> , not a capital letter , and not a vowel","~ ( . * ( <M0> ) & ( [ <CAP> ] ) & ( [ <VOW> ] ) . * )","p","p","p","p","p","n","n","n","n","n"
"8212","lines with lower-case letter and a character","( [ <LOW> ] . * . . * ) +","p","p","p","p","p","n","n","n","n","n"
"8213","lines containing a character and 7 or more of the string <M0>","( \ b ( . ) & ( <M0> ) \ b ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"8214","lines with the string <M0> followed by a capital letter , 5 or more times","( <M0> . * [ <CAP> ] . * ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"8215","lines that have at least 2 words of 3 or more letters","( . * \ b [ <LET> ] { 3 , } \ b . * ) { 2 , }","p","p","p","p","p","n","n","n","n","n"
"8216","lines not having the string <M0> , not a character , and not a capital letter","~ ( ( <M0> ) & ( . ) & ( [ <CAP> ] ) )","p","p","p","p","p","n","n","n","n","n"
"8217","lines with zero or more of the string <M0> or with a letter",". * ( ( <M0> ) * ) | ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8218","lines with a lower-case letter followed by a character , 7 or more times","( [ <LOW> ] . * . . * ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"8219","lines which have 3 words .",". * ( . * \ b [ <LET> ] + \ b . * ) { 3 } . *","p","p","p","p","p","n","n","n","n","n"
"8220","lines with words and a letter or number","\ b ( [ <LET> ] ) & ( [ <NUM> ] ) & ( [ <LOW> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"8221","lines ending with string <M0> and string <M1> at least once","( ( . * ) ( <M0> ) ) & ( ( <M1> ) + )","p","p","p","p","p","n","n","n","n","n"
"8222","lines that have a capital letter followed by a character","( . ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8223","lines ending with a number , 2 or more times","( . * ) ( ( [ <NUM> ] ) { 2 , } )","p","p","p","p","p","n","n","n","n","n"
"8224","lines with a lower-case letter followed by a letter , zero or more times","( [ <LOW> ] . * [ <LET> ] . * ) *","p","p","p","p","p","n","n","n","n","n"
"8225","lines with the string <M0> before either the string <M1> , a vowel , or a character","( <M0> ) . * ( ( <M1> ) | ( [ <VOW> ] ) | ( . ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8226","lines with words with starting with a vowel or the string <M0>","\ b ( ( [ <VOW> ] ) ( . * ) ) | ( <M0> ) \ b","p","p","p","p","p","n","n","n","n","n"
"8227","lines with words with a character ending in letter","\ b ( . ) & ( ( . * ) ( [ <LET> ] ) ) \ b","p","p","p","p","p","n","n","n","n","n"
"8228","lines having a capital letter , the string <M0> , and a character before the string <M1>","( ( [ <CAP> ] ) & ( <M0> ) & ( . ) ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"8229","lines with a vowel before ending with a lower-case letter","( [ <VOW> ] ) . * ( ( . * ) ( [ <LOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8230","lines with a letter before number or lower-case letter","( [ <LET> ] ) . * ( ( [ <NUM> ] ) | ( [ <LOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8231","lines with a vowel before either the string <M0> , a lower-case letter , or the string <M1>","( [ <VOW> ] ) . * ( ( <M0> ) | ( [ <LOW> ] ) | ( <M1> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8232","all lines","( ( . * ) ( [ <CAP> ] ) ) *","p","p","p","p","p","n","n","n","n","n"
"8233","lines with words with starting with the string <M0> before a lower-case letter","\ b ( ( <M0> ) ( . * ) ) . * ( [ <LOW> ] ) . * \ b","p","p","p","p","p","n","n","n","n","n"
"8234","lines ending with a capital letter before a vowel","( ( . * ) ( [ <CAP> ] ) ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8235","lines that have words containing a capital letter as well as a vowel","\ b ( [ <CAP> ] ) & ( [ <VOW> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"8236","lines with a capital or lower-case letter , 3 or more times","( ( [ <CAP> ] ) | ( [ <LOW> ] ) ) { 3 , }","p","p","p","p","p","n","n","n","n","n"
"8237","items with a small letter or letter , at least twice .","( ( [ <LET> ] ) | ( [ <LOW> ] ) ) { 2 , }","p","p","p","p","p","n","n","n","n","n"
"8238","lines with a vowel , number , and character before a lower-case letter","( ( [ <VOW> ] ) & ( [ <NUM> ] ) & ( . ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8239","lines with words that contain only the string <M0> and the string <M1>","\ b ( <M0> ) & ( <M1> ) \ b","p","p","p","p","p","n","n","n","n","n"
"8240","lines starting with the string <M0> before not a letter","( ( <M0> ) ( . * ) ) . * ( ~ ( [ <LET> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8241","lines which contain the letter <M0> and the letter <M1>","( . * <M0> . * ) & ( . * <M1> . * )","p","p","p","p","p","n","n","n","n","n"
"8242","lines using a word which has uppercase letters and has lowercase letters",". * \ b ( ( [ <LET> ] * [ <CAP> ] [ <LET> ] * ) & ( [ <LET> ] * [ <LOW> ] [ <LET> ] * ) ) \ b . *","p","p","p","p","p","n","n","n","n","n"
"8243","lines ending with vowel before lower case letter","( ( . * ) ( [ <VOW> ] ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8244","lines not having the string <M0> before the string <M1> at least once","( ~ ( <M0> ) ) . * ( ( <M1> ) + ) . *","p","p","p","p","p","n","n","n","n","n"
"8245","lines not ending with 5 or more vowels","~ ( ( ( . * ) ( [ <VOW> ] ) ) { 5 , } )","p","p","p","p","p","n","n","n","n","n"
"8246","lines with a number , 3 or more times before the string <M0>","( ( [ <NUM> ] ) { 3 , } ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"8247","lines containing  only a lower-case letter or the string <M0>",". * ( [ <LOW> ] ) | ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"8248","lines having either a number , a capital letter , or the string <M0> before a lower-case letter","( ( [ <NUM> ] ) | ( [ <CAP> ] ) | ( <M0> ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8249","lines with a letter before the string <M0> or a number","( [ <LET> ] ) . * ( ( <M0> ) | ( [ <NUM> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8250","lines containing only the string <M0> at least once before a letter","( ( <M0> ) + ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8251","lines ending with containing the string <M0> , 7 or more times","( ( . * ) ( . * <M0> . * ) ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"8252","lines where words include a digit , upper-case letter , plus any letter","\ b ( [ <NUM> ] ) & ( [ <CAP> ] ) & ( [ <LET> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"8253","lines containing either string <M0> , number , or string <M1>",". * ( <M0> ) | ( [ <NUM> ] ) | ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"8254","lines that do not contain a character , a number , or the string <M0>","~ ( ( . ) & ( [ <NUM> ] ) & ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
"8255","lines with words with a letter , the string <M0> , and a character","\ b ( [ <LET> ] ) & ( <M0> ) & ( . ) \ b","p","p","p","p","p","n","n","n","n","n"
"8256","lines with words with the string <M0> and a number followed by the string <M1>","\ b ( <M0> ) & ( [ <NUM> ] . * <M1> . * ) \ b","p","p","p","p","p","n","n","n","n","n"
"8257","lines ending in a character before string <M0> or <M1> or number","( ( . * ) ( . ) ) . * ( ( <M0> ) | ( [ <NUM> ] ) | ( <M1> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8258","lines with a number or a vowel , 2 or more times","( ( [ <NUM> ] ) | ( [ <VOW> ] ) ) { 2 , }","p","p","p","p","p","n","n","n","n","n"
"8259","lines not having the string <M0> before a capital letter","( ~ ( <M0> ) ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8260","lines containing a number or starting with a capital letter","( . * [ <NUM> ] . * ) | ( ( [ <CAP> ] ) ( . * ) )","p","p","p","p","p","n","n","n","n","n"
"8261","lines with words with starting with a capital letter followed by the string <M0>","\ b ( [ <CAP> ] . * <M0> . * ) ( . * ) \ b","p","p","p","p","p","n","n","n","n","n"
"8262","lines with a character before a number followed by a capital letter","( . ) . * ( [ <NUM> ] . * [ <CAP> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"8263","lines with a number before a character and the string <M0>","( [ <NUM> ] ) . * ( ( . ) & ( <M0> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8264","lines containing <M0> before <M1>",". * <M0> . * <M1> . *","p","p","p","p","p","n","n","n","n","n"
"8265","lines with a letter before 7 or more of the string <M0>","( [ <LET> ] ) . * ( ( <M0> ) { 7 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"8266","lines ending with containing a capital letter at least once","( . * ) ( . * ( [ <CAP> ] ) + . * )","p","p","p","p","p","n","n","n","n","n"
"8267","lines containing a letter and a number",". * ( [ <LET> ] ) & ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8268","lines with words with the string <M0> or a letter , zero or more times","\ b ( ( <M0> ) | ( [ <LET> ] ) ) * \ b","p","p","p","p","p","n","n","n","n","n"
"8269","lines not having a capital  , not a vowel , and not a number","~ ( ( [ <CAP> ] ) & ( [ <VOW> ] ) & ( [ <NUM> ] ) )","p","p","p","p","p","n","n","n","n","n"
"8270","lines with a vowel or the string <M0> , zero or more times","( ( [ <VOW> ] ) | ( <M0> ) ) *","p","p","p","p","p","n","n","n","n","n"
"8271","lines that conclude with a vowel no less than 1 time at the minimum","( ( . * ) ( [ <VOW> ] ) ) +","p","p","p","p","p","n","n","n","n","n"
"8272","lines not having a lower-case letter , not the string <M0> , and not a letter","~ ( ( [ <LOW> ] ) & ( <M0> ) & ( [ <LET> ] ) )","p","p","p","p","p","n","n","n","n","n"
"8273","lines having a capital letter , a vowel , and a character or a lower-case letter , zero or more times","( ( ( [ <CAP> ] ) & ( [ <VOW> ] ) & ( . ) ) | ( [ <LOW> ] ) ) *","p","p","p","p","p","n","n","n","n","n"
"8274","lines with the string <M0> before a lower-case letter , 4 or more times","( <M0> ) . * ( ( [ <LOW> ] ) { 4 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"8275","lines with zero or more of a lower-case letter before vowel",". * ( ( [ <LOW> ] ) * ) . * ( [ <VOW> ] ) . * . *","p","p","p","p","p","n","n","n","n","n"
"8276","lines starting with a number or a letter","( ( [ <NUM> ] ) | ( [ <LET> ] ) ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"8277","lines ending with the string <M0> or a vowel","( . * ) ( ( <M0> ) | ( [ <VOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"8278","lines that contain 3 words that start with the letter <M0> .","( . * \ b <M0> [ <LET> ] * \ b . * ) { 3 }","p","p","p","p","p","n","n","n","n","n"
"8279","lines with the string <M0> before a vowel and a number","( <M0> ) . * ( ( [ <VOW> ] ) & ( [ <NUM> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8280","lines where the letter <M0> appears exactly 4 times","( [ ^ <M0> ] * <M0> [ ^ <M0> ] * ) { 4 }","p","p","p","p","p","n","n","n","n","n"
"8281","lines having either a lower-case letter , the string <M0> , or the string <M1> before a letter","( ( [ <LOW> ] ) | ( <M0> ) | ( <M1> ) ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8282","lines containing ending with the string <M0> , 2 or more times",". * ( . * ) ( ( <M0> ) { 2 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"8283","lines with the string <M0> or a lower-case letter , 4 or more times","( ( <M0> ) | ( [ <LOW> ] ) ) { 4 , }","p","p","p","p","p","n","n","n","n","n"
"8284","lines with words with number or vowel","\ b ( [ <NUM> ] ) | ( [ <VOW> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"8285","lines containing a number before the string <M0> followed by a letter","( . * [ <NUM> ] . * ) . * ( <M0> . * [ <LET> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"8286","lines that end with the string <M0> at least 7 times or <M1>","( . * ) ( ( ( <M0> ) { 7 , } ) | ( <M1> ) )","p","p","p","p","p","n","n","n","n","n"
"8287","items with a small letter preceding an upper case letter , <M0> , and <M1> .","( [ <LOW> ] ) . * ( ( <M0> ) & ( [ <CAP> ] ) & ( <M1> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8288","lines with words with the string <M0> and a character , 2 or more times","( \ b ( <M0> ) & ( . ) \ b ) { 2 , }","p","p","p","p","p","n","n","n","n","n"
"8289","lines that contain only a lower-case letter and the string <M0>","\ b ( [ <LOW> ] ) & ( <M0> ) \ b","p","p","p","p","p","n","n","n","n","n"
"8290","lines with either no occurence or at least 1 occurence a character before a vowel","( . ) . * ( ( [ <VOW> ] ) * ) . *","p","p","p","p","p","n","n","n","n","n"
"8291","lines starting with a character and string <M0> before <M1>","( ( . ) ( . * ) ) & ( <M0> . * <M1> . * )","p","p","p","p","p","n","n","n","n","n"
"8292","lines with character followed by string <M0> , 5 or more times","( . . * <M0> . * ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"8293","lines with a number before the string <M0> followed by a letter","( [ <NUM> ] ) . * ( <M0> . * [ <LET> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"8294","lines with a capital letter or a number before a lower-case letter","( ( [ <CAP> ] ) | ( [ <NUM> ] ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8295","lines end with a letter followed by 0 or more of the string <M0>","( . * ) ( ( [ <LET> ] . * <M0> . * ) * )","p","p","p","p","p","n","n","n","n","n"
"8296","lines with a capital letter or the string <M0> or <M1> before a vowel","( ( [ <CAP> ] ) | ( <M0> ) | ( <M1> ) ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8297","lines with the string <M0> , zero or more times and a lower-case letter followed by a vowel in them","( ( <M0> ) * ) & ( [ <LOW> ] . * [ <VOW> ] . * )","p","p","p","p","p","n","n","n","n","n"
"8298","lines ending with a character before the string <M0> or the string <M1>","( . * ) ( ( ( . ) . * ( <M0> ) . * ) | ( <M1> ) )","p","p","p","p","p","n","n","n","n","n"
"8299","lines starting with a character or a number","( ( . ) | ( [ <NUM> ] ) ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"8300","lines with words with a character , 3 or more times","\ b ( . ) { 3 , } \ b","p","p","p","p","p","n","n","n","n","n"
"8301","lines with words containing a vowel , a character and a number","\ b ( [ <VOW> ] ) & ( . ) & ( [ <NUM> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"8302","lines with capital letter at least once before string <M0> or lower-case letter","( ( [ <CAP> ] ) + ) . * ( ( <M0> ) | ( [ <LOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8303","lines ending with a vowel , zero or more times before a lower-case letter","( ( . * ) ( ( [ <VOW> ] ) * ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8304","lines not containing 3 or more of the string <M0>","( . * ~ ( <M0> ) . * ) { 3 , }","p","p","p","p","p","n","n","n","n","n"
"8305","lines with a number before the string <M0> and letter","( [ <NUM> ] ) . * ( ( <M0> ) & ( [ <LET> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8306","lines not words with starting with a lower-case letter","~ ( \ b ( [ <LOW> ] ) ( . * ) \ b )","p","p","p","p","p","n","n","n","n","n"
"8307","lines containing a letter or a vowel",". * ( [ <LET> ] ) | ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8308","lines with words with lower-case letter , zero or more times","\ b ( [ <LOW> ] ) * \ b","p","p","p","p","p","n","n","n","n","n"
"8309","lines with the string <M0> at least 6 times","( . * <M0> . * ) { 6 , }","p","p","p","p","p","n","n","n","n","n"
"8310","lines containing either a number , a letter , or the string <M0>",". * ( [ <NUM> ] ) | ( [ <LET> ] ) | ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"8311","lines with words that don't the string <M0> before a letter","\ b ( ~ ( <M0> ) ) . * ( [ <LET> ] ) . * \ b","p","p","p","p","p","n","n","n","n","n"
"8312","lines with a character followed by a lower-case letter before ending with the string <M0>","( . . * [ <LOW> ] . * ) . * ( ( . * ) ( <M0> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8313","lines with the string <M0> followed by a capital letter at least once","( <M0> . * [ <CAP> ] . * ) +","p","p","p","p","p","n","n","n","n","n"
"8314","lines with words with ending with a lower-case letter , 7 or more times","( \ b ( . * ) ( [ <LOW> ] ) \ b ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"8315","lines with a letter before a lower-case letter , 5 or more times","( [ <LET> ] ) . * ( ( [ <LOW> ] ) { 5 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"8316","lines with a vowel , 2 or more times","( [ <VOW> ] ) { 2 , }","p","p","p","p","p","n","n","n","n","n"
"8317","lines starting with words having a number or string <M0>","( \ b ( [ <NUM> ] ) | ( <M0> ) \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"8318","lines that have a capital latter occuring before a vowel and a character","( [ <CAP> ] ) . * ( ( [ <VOW> ] ) & ( . ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8319","lines not having a number followed by a capital letter or a lower-case letter","~ ( ( [ <NUM> ] . * [ <CAP> ] . * ) | ( [ <LOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"8320","lines ending by a character or number after a vowel .","( . * ) ( ( [ <VOW> ] . * . . * ) | ( [ <NUM> ] ) )","p","p","p","p","p","n","n","n","n","n"
"8321","lines starting with words that contain a letter","( \ b . * [ <LET> ] . * \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"8322","lines containing a letter or a number and a capital letter","( ( [ <LET> ] ) | ( [ <NUM> ] ) ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8323","lines that end with a character followed by the string <M0> or the string <M1>","( . * ) ( ( ( . ) . * ( <M0> ) . * ) | ( <M1> ) )","p","p","p","p","p","n","n","n","n","n"
"8324","lines with words , a vowel , and the strings <M0> and <M1>","\ b ( [ <VOW> ] ) & ( <M0> ) & ( <M1> ) \ b","p","p","p","p","p","n","n","n","n","n"
"8325","lines containing words starting with a capital letter before the string <M0>","( \ b ( [ <CAP> ] ) ( . * ) \ b ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"8326","items without a captial letter .",". * ~ ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"8327","lines with a lower-case letter before containing only the string <M0> , 3 or more times","( [ <LOW> ] ) . * ( ( <M0> ) { 3 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"8328","lines with a lower-case letter followed by a vowel , 4 or more times","( [ <LOW> ] . * [ <VOW> ] . * ) { 4 , }","p","p","p","p","p","n","n","n","n","n"
"8329","lines ending with a character , 3 or more times","( . * ) ( ( . ) { 3 , } )","p","p","p","p","p","n","n","n","n","n"
"8330","lines containing a letter before 7 or more capital letters","( [ <LET> ] ) . * ( ( [ <CAP> ] ) { 7 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"8331","lines ending with a character before a letter , zero or more times","( ( . * ) ( . ) ) . * ( ( [ <LET> ] ) * ) . *","p","p","p","p","p","n","n","n","n","n"
"8332","lines starting with a capital letter or a vowel , 2 or more times","( ( ( [ <CAP> ] ) | ( [ <VOW> ] ) ) ( . * ) ) { 2 , }","p","p","p","p","p","n","n","n","n","n"
"8333","lines with the string <M0> or the strings <M1> before <M2>","( ( <M0> ) + ) | ( ( <M1> ) . * ( <M2> ) . * )","p","p","p","p","p","n","n","n","n","n"
"8334","lines with words that contain ending with the string <M0>","\ b . * ( . * ) ( <M0> ) . * \ b","p","p","p","p","p","n","n","n","n","n"
"8335","lines with capital letter vowel followed at least once","( [ <VOW> ] . * [ <CAP> ] . * ) +","p","p","p","p","p","n","n","n","n","n"
"8336","lines containing a character followed by the string <M0> , zero or more times","( . * . . * <M0> . * . * ) *","p","p","p","p","p","n","n","n","n","n"
"8337","lines with a lower-case letter before a capital letter or the string <M0>","( [ <LOW> ] ) . * ( ( [ <CAP> ] ) | ( <M0> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8338","lines with vowel before number or string <M0>","( [ <VOW> ] ) . * ( ( [ <NUM> ] ) | ( <M0> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"8339","lines wherein at least once a letter is preceded by a vowel","( [ <VOW> ] . * [ <LET> ] . * ) +","p","p","p","p","p","n","n","n","n","n"
"8340","lines with a character before words with the string <M0> , 7 or more times","( . ) . * ( \ b ( <M0> ) { 7 , } \ b ) . *","p","p","p","p","p","n","n","n","n","n"
